movieId,title,letters,year,imdbId
487,Lightning Jack,lightningjack,1994,tt0110353
488,M. Butterfly,m.butterfly,1993,tt0107468
489,Made in America,madeinamerica,1993,tt0107478
490,Malice,malice,1993,tt0107497
491,The Man Without a Face,themanwithoutaface,1993,tt0107501
492,Manhattan Murder Mystery,manhattanmurdermystery,1993,tt0107507
493,Menace II Society,menaceiisociety,1993,tt0107554
494,Executive Decision,executivedecision,1996,tt0116253
495,In the Realm of the Senses (Ai no corrida),intherealmofthesenses(ainocorrida),1976,tt0074102
496,What Happened Was...,whathappenedwas...,1994,tt0111689
497,Much Ado About Nothing,muchadoaboutnothing,1993,tt0107616
498,Mr. Jones,mr.jones,1993,tt0107611
499,Mr. Wonderful,mr.wonderful,1993,tt0107613
500,Mrs. Doubtfire,mrs.doubtfire,1993,tt0107614
501,Naked,naked,1993,tt0107653
502,The Next Karate Kid,thenextkaratekid,1994,tt0110657
503,The New Age,thenewage,1994,tt0110649
504,No Escape,noescape,1994,tt0110678
505,North,north,1994,tt0110687
506,Orlando,orlando,1992,tt0107756
507,"Perfect World, A","perfectworld,a",1993,tt0107808
508,Philadelphia,philadelphia,1993,tt0107818
509,The Piano,thepiano,1993,tt0107822
510,Poetic Justice,poeticjustice,1993,tt0107840
511,The Program,theprogram,1993,tt0107889
512,The Puppet Masters,thepuppetmasters,1994,tt0111003
513,Radioland Murders,radiolandmurders,1994,tt0110939
514,The Ref,theref,1994,tt0110955
515,The Remains of the Day,theremainsoftheday,1993,tt0107943
516,Renaissance Man,renaissanceman,1994,tt0110971
517,Rising Sun,risingsun,1993,tt0107969
518,The Road to Wellville,theroadtowellville,1994,tt0111001
519,RoboCop 3,robocop3,1993,tt0107978
520,Robin Hood: Men in Tights,robinhood:menintights,1993,tt0107977
521,Romeo Is Bleeding,romeoisbleeding,1993,tt0107983
522,Romper Stomper,romperstomper,1992,tt0105275
523,Ruby in Paradise,rubyinparadise,1993,tt0108000
524,Rudy,rudy,1993,tt0108002
525,The Saint of Fort Washington,thesaintoffortwashington,1993,tt0108026
526,"Savage Nights (Nuits fauves, Les)","savagenights(nuitsfauves,les)",1992,tt0105032
527,Schindler's List,schindler'slist,1993,tt0108052
528,The Scout,thescout,1994,tt0111094
529,Searching for Bobby Fischer,searchingforbobbyfischer,1993,tt0108065
530,Second Best,secondbest,1994,tt0111102
531,The Secret Garden,thesecretgarden,1993,tt0108071
532,Serial Mom,serialmom,1994,tt0111127
533,The Shadow,theshadow,1994,tt0111143
534,Shadowlands,shadowlands,1993,tt0108101
535,Short Cuts,shortcuts,1993,tt0108122
536,"Simple Twist of Fate, A","simpletwistoffate,a",1994,tt0111194
537,Sirens,sirens,1994,tt0111201
538,Six Degrees of Separation,sixdegreesofseparation,1993,tt0108149
539,Sleepless in Seattle,sleeplessinseattle,1993,tt0108160
540,Sliver,sliver,1993,tt0108162
541,Blade Runner,bladerunner,1982,tt0083658
542,Son in Law,soninlaw,1993,tt0108186
543,So I Married an Axe Murderer,soimarriedanaxemurderer,1993,tt0108174
544,Striking Distance,strikingdistance,1993,tt0108238
546,Super Mario Bros.,supermariobros.,1993,tt0108255
547,Surviving the Game,survivingthegame,1994,tt0111323
548,Terminal Velocity,terminalvelocity,1994,tt0111400
549,Thirty-Two Short Films About Glenn Gould,thirty-twoshortfilmsaboutglenngould,1993,tt0108328
550,Threesome,threesome,1994,tt0111418
551,The Nightmare Before Christmas,thenightmarebeforechristmas,1993,tt0107688
552,The Three Musketeers,thethreemusketeers,1993,tt0108333
553,Tombstone,tombstone,1993,tt0108358
554,Trial by Jury,trialbyjury,1994,tt0111488
555,True Romance,trueromance,1993,tt0108399
556,The War Room,thewarroom,1993,tt0108515
558,The Pagemaster,thepagemaster,1994,tt0110763
559,"Paris, France","paris,france",1993,tt0107779
560,"The Beans of Egypt, Maine","thebeansofegypt,maine",1994,tt0109226
561,Killer (Bulletproof Heart),killer(bulletproofheart),1994,tt0110259
562,Welcome to the Dollhouse,welcometothedollhouse,1995,tt0114906
563,Germinal,germinal,1993,tt0107002
564,Chasers,chasers,1994,tt0109403
565,Cronos,cronos,1993,tt0104029
566,Naked in New York,nakedinnewyork,1994,tt0110623
567,Kika,kika,1993,tt0107315
568,Bhaji on the Beach,bhajionthebeach,1993,tt0106408
569,Little Big League,littlebigleague,1994,tt0110363
570,The Slingshot (Kådisbellan),theslingshot(kådisbellan),1993,tt0107349
571,The Wedding Gift,theweddinggift,1994,tt0111709
572,Foreign Student,foreignstudent,1994,tt0109828
573,"Ciao, Professore! (Io speriamo che me la cavo)","ciao,professore!(iosperiamochemelacavo)",1992,tt0107225
574,Spanking the Monkey,spankingthemonkey,1994,tt0111252
575,The Little Rascals,thelittlerascals,1994,tt0110366
576,Fausto,fausto,1993,tt0106878
577,Andre,andre,1994,tt0109120
579,"The Escort (Scorta, La)","theescort(scorta,la)",1993,tt0108059
580,Princess Caraboo,princesscaraboo,1994,tt0110892
581,The Celluloid Closet,thecelluloidcloset,1995,tt0112651
582,Métisse (Café au Lait),métisse(caféaulait),1993,tt0107642
583,Dear Diary (Caro Diario),deardiary(carodiario),1994,tt0109382
584,I Don't Want to Talk About It (De eso no se habla),idon'twanttotalkaboutit(deesonosehabla),1993,tt0106678
585,The Brady Bunch Movie,thebradybunchmovie,1995,tt0112572
586,Home Alone,homealone,1990,tt0099785
587,Ghost,ghost,1990,tt0099653
588,Aladdin,aladdin,1992,tt0103639
589,Terminator 2: Judgment Day,terminator2:judgmentday,1991,tt0103064
590,Dances with Wolves,danceswithwolves,1990,tt0099348
591,Tough and Deadly,toughanddeadly,1995,tt0114706
592,Batman,batman,1989,tt0096895
593,The Silence of the Lambs,thesilenceofthelambs,1991,tt0102926
594,Snow White and the Seven Dwarfs,snowwhiteandthesevendwarfs,1937,tt0029583
595,Beauty and the Beast,beautyandthebeast,1991,tt0101414
596,Pinocchio,pinocchio,1940,tt0032910
597,Pretty Woman,prettywoman,1990,tt0100405
598,Window to Paris (Okno v Parizh),windowtoparis(oknovparizh),1994,tt0110719
599,The Wild Bunch,thewildbunch,1969,tt0065214
600,Love and a .45,loveanda.45,1994,tt0110395
601,The Wooden Man's Bride (Yan shen),thewoodenman'sbride(yanshen),1994,tt0111752
602,"Great Day in Harlem, A","greatdayinharlem,a",1994,tt0109934
603,"Bye Bye, Love","byebye,love",1995,tt0112606
604,Criminals,criminals,1996,tt0115978
605,One Fine Day,onefineday,1996,tt0117247
606,Candyman: Farewell to the Flesh,candyman:farewelltotheflesh,1995,tt0112625
607,Century,century,1993,tt0106537
608,Fargo,fargo,1996,tt0116282
609,Homeward Bound II: Lost in San Francisco,homewardboundii:lostinsanfrancisco,1996,tt0116552
610,Heavy Metal,heavymetal,1981,tt0082509
611,Hellraiser: Bloodline,hellraiser:bloodline,1996,tt0116514
612,The Pallbearer,thepallbearer,1996,tt0117283
613,Jane Eyre,janeeyre,1996,tt0116684
614,Loaded,loaded,1994,tt0110374
615,Bread and Chocolate (Pane e cioccolata),breadandchocolate(paneecioccolata),1973,tt0070506
616,The Aristocats,thearistocats,1970,tt0065421
617,The Flower of My Secret (La flor de mi secreto),theflowerofmysecret(laflordemisecreto),1995,tt0113083
618,Two Much,twomuch,1995,tt0118001
619,Ed,ed,1996,tt0116165
620,Scream of Stone (Cerro Torre: Schrei aus Stein),screamofstone(cerrotorre:schreiausstein),1991,tt0102855
621,My Favorite Season,myfavoriteseason,1993,tt0107471
623,"Modern Affair, A","modernaffair,a",1995,tt0113839
625,Asfour Stah,asfourstah,1990,tt0090665
626,"Thin Line Between Love and Hate, A","thinlinebetweenloveandhate,a",1996,tt0117891
627,The Last Supper,thelastsupper,1995,tt0113613
628,Primal Fear,primalfear,1996,tt0117381
629,Rude,rude,1995,tt0114305
630,Carried Away,carriedaway,1996,tt0115837
631,All Dogs Go to Heaven 2,alldogsgotoheaven2,1996,tt0115509
632,Land and Freedom (Tierra y libertad),landandfreedom(tierraylibertad),1995,tt0114671
633,Denise Calls Up,denisecallsup,1995,tt0112844
634,Theodore Rex,theodorerex,1995,tt0114658
635,"Family Thing, A","familything,a",1996,tt0116275
636,Frisk,frisk,1995,tt0113122
637,Sgt. Bilko,sgt.bilko,1996,tt0117608
638,Jack and Sarah,jackandsarah,1995,tt0113448
639,Girl 6,girl6,1996,tt0116414
640,Diabolique,diabolique,1996,tt0116095
641,"Little Indian, Big City (Un indien dans la ville)","littleindian,bigcity(unindiendanslaville)",1994,tt0111543
642,Roula,roula,1995,tt0117517
643,Peanuts - Die Bank zahlt alles,peanuts-diebankzahltalles,1996,tt0117312
644,Happy Weekend,happyweekend,1996,tt0116485
645,Nelly & Monsieur Arnaud,nelly&monsieurarnaud,1995,tt0113947
647,Courage Under Fire,courageunderfire,1996,tt0115956
648,Mission: Impossible,mission:impossible,1996,tt0117060
649,Cold Fever (Á köldum klaka),coldfever(áköldumklaka),1995,tt0109028
650,Moll Flanders,mollflanders,1996,tt0117071
651,"Superweib, Das","superweib,das",1996,tt0117788
652,"301, 302 (301/302)","301,302(301/302)",1995,tt0112257
653,Dragonheart,dragonheart,1996,tt0116136
654,And Nobody Weeps for Me (Und keiner weint mir nach),andnobodyweepsforme(undkeinerweintmirnach),1996,tt0118026
655,My Mother's Courage (Mutters Courage),mymother'scourage(mutterscourage),1995,tt0117117
656,Eddie,eddie,1996,tt0116168
657,Yankee Zulu,yankeezulu,1994,tt0111787
658,Billy's Holiday,billy'sholiday,1995,tt0112509
659,Purple Noon (Plein soleil),purplenoon(pleinsoleil),1960,tt0054189
660,August,august,1996,tt0115591
661,James and the Giant Peach,jamesandthegiantpeach,1996,tt0116683
662,Fear,fear,1996,tt0116287
663,Kids in the Hall: Brain Candy,kidsinthehall:braincandy,1996,tt0116768
664,Faithful,faithful,1996,tt0116269
665,Underground,underground,1995,tt0114787
666,All Things Fair (Lust och fägring stor),allthingsfair(lustochfägringstor),1995,tt0113720
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),bloodsport2(a.k.a.bloodsportii:thenextkumite),1996,tt0112536
668,Song of the Little Road (Pather Panchali),songofthelittleroad(patherpanchali),1955,tt0048473
670,The World of Apu (Apur Sansar),theworldofapu(apursansar),1959,tt0052572
671,Mystery Science Theater 3000: The Movie,mysterysciencetheater3000:themovie,1996,tt0117128
672,Tarantella,tarantella,1995,tt0114616
673,Space Jam,spacejam,1996,tt0117705
674,Barbarella,barbarella,1968,tt0062711
675,Hostile Intentions,hostileintentions,1994,tt0110061
676,They Bite,theybite,1996,tt0140614
678,Some Folks Call It a Sling Blade,somefolkscallitaslingblade,1993,tt0108181
679,The Run of the Country,therunofthecountry,1995,tt0114307
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)","alphaville(alphaville,uneétrangeaventuredelemmycaution)",1965,tt0058898
681,Coup de torchon (Clean Slate),coupdetorchon(cleanslate),1981,tt0082206
682,Tigrero: A Film That Was Never Made,tigrero:afilmthatwasnevermade,1994,tt0111430
683,"The Eye of Vichy (Oeil de Vichy, L')","theeyeofvichy(oeildevichy,l')",1993,tt0107727
684,Windows,windows,1980,tt0081759
685,It's My Party,it'smyparty,1996,tt0113443
687,Country Life,countrylife,1994,tt0109491
688,Operation Dumbo Drop,operationdumbodrop,1995,tt0114048
690,"The Promise (Versprechen, Das)","thepromise(versprechen,das)",1995,tt0111613
691,Mrs. Winterbourne,mrs.winterbourne,1996,tt0117104
692,Solo,solo,1996,tt0117688
693,Under the Domim Tree (Etz Hadomim Tafus),underthedomimtree(etzhadomimtafus),1994,tt0109751
694,The Substitute,thesubstitute,1996,tt0117774
695,True Crime,truecrime,1996,tt0114736
696,Butterfly Kiss,butterflykiss,1995,tt0112604
697,Feeling Minnesota,feelingminnesota,1996,tt0116289
698,Delta of Venus,deltaofvenus,1995,tt0109593
699,To Cross the Rubicon,tocrosstherubicon,1991,tt0103095
700,Angus,angus,1995,tt0112368
701,Daens,daens,1992,tt0104046
702,Faces,faces,1968,tt0062952
703,Boys,boys,1996,tt0115742
704,The Quest,thequest,1996,tt0117420
705,Cosi,cosi,1996,tt0115951
706,Sunset Park,sunsetpark,1996,tt0117784
707,Mulholland Falls,mulhollandfalls,1996,tt0117107
708,The Truth About Cats & Dogs,thetruthaboutcats&dogs,1996,tt0117979
709,Oliver & Company,oliver&company,1988,tt0095776
710,Celtic Pride,celticpride,1996,tt0115851
711,Flipper,flipper,1996,tt0116322
712,Captives,captives,1994,tt0109374
713,Of Love and Shadows,ofloveandshadows,1994,tt0110712
714,Dead Man,deadman,1995,tt0112817
715,"The Horseman on the Roof (Hussard sur le toit, Le)","thehorsemanontheroof(hussardsurletoit,le)",1995,tt0113362
716,Switchblade Sisters,switchbladesisters,1975,tt0073778
717,Mouth to Mouth (Boca a boca),mouthtomouth(bocaaboca),1995,tt0112546
718,"The Visitors (Visiteurs, Les)","thevisitors(visiteurs,les)",1993,tt0108500
719,Multiplicity,multiplicity,1996,tt0117108
720,Wallace & Gromit: The Best of Aardman Animation,wallace&gromit:thebestofaardmananimation,1996,tt0118114
721,Halfmoon (Paul Bowles - Halbmond),halfmoon(paulbowles-halbmond),1995,tt0114103
722,The Haunted World of Edward D. Wood Jr.,thehauntedworldofedwardd.woodjr.,1996,tt0113270
723,Two Friends,twofriends,1986,tt0092123
724,The Craft,thecraft,1996,tt0115963
725,The Great White Hype,thegreatwhitehype,1996,tt0116448
726,Last Dance,lastdance,1996,tt0116827
727,War Stories,warstories,1995,tt0114894
728,Cold Comfort Farm,coldcomfortfarm,1995,tt0112701
729,"Institute Benjamenta, or This Dream People Call Human Life","institutebenjamenta,orthisdreampeoplecallhumanlife",1995,tt0113429
730,Low Life,lowlife,1994,tt0125877
731,Heaven's Prisoners,heaven'sprisoners,1996,tt0116508
732,Original Gangstas,originalgangstas,1996,tt0117260
733,The Rock,therock,1996,tt0117500
734,Getting Away With Murder,gettingawaywithmurder,1996,tt0116405
735,Cemetery Man (Dellamorte Dellamore),cemeteryman(dellamortedellamore),1994,tt0109592
736,Twister,twister,1996,tt0117998
737,Barb Wire,barbwire,1996,tt0115624
738,"Garçu, Le","garçu,le",1995,tt0113145
739,Honey Moon (Honigmond),honeymoon(honigmond),1996,tt0116559
741,Ghost in the Shell (Kôkaku kidôtai),ghostintheshell(kôkakukidôtai),1995,tt0113568
742,Thinner,thinner,1996,tt0117894
743,Spy Hard,spyhard,1996,tt0117723
744,Brothers in Trouble,brothersintrouble,1995,tt0112586
745,Wallace & Gromit: A Close Shave,wallace&gromit:acloseshave,1995,tt0112691
746,Force of Evil,forceofevil,1948,tt0040366
747,The Stupids,thestupids,1996,tt0117768
748,The Arrival,thearrival,1996,tt0115571
749,The Man from Down Under,themanfromdownunder,1943,tt0031612
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,dr.strangeloveor:howilearnedtostopworryingandlovethebomb,1964,tt0057012
751,Careful,careful,1992,tt0103926
752,Vermont Is For Lovers,vermontisforlovers,1992,tt0105737
753,"Month by the Lake, A","monthbythelake,a",1995,tt0113849
754,Gold Diggers: The Secret of Bear Mountain,golddiggers:thesecretofbearmountain,1995,tt0113188
755,Kim,kim,1950,tt0042644
756,Carmen Miranda: Bananas Is My Business,carmenmiranda:bananasismybusiness,1994,tt0109381
757,Ashes of Time (Dung che sai duk),ashesoftime(dungchesaiduk),1994,tt0109688
758,The Jar (Khomreh),thejar(khomreh),1992,tt0104606
759,Maya Lin: A Strong Clear Vision,mayalin:astrongclearvision,1994,tt0110480
760,Stalingrad,stalingrad,1993,tt0108211
761,The Phantom,thephantom,1996,tt0117331
762,Striptease,striptease,1996,tt0117765
763,The Last of the High Kings (a.k.a. Summer Fling),thelastofthehighkings(a.k.a.summerfling),1996,tt0116833
764,Heavy,heavy,1995,tt0113280
765,Jack,jack,1996,tt0116669
766,I Shot Andy Warhol,ishotandywarhol,1996,tt0116594
767,The Grass Harp,thegrassharp,1995,tt0113211
768,Someone Else's America,someoneelse'samerica,1995,tt0114494
769,Marlene Dietrich: Shadow and Light,marlenedietrich:shadowandlight,1996,tt0116992
770,Costa Brava,costabrava,1946,tt0038426
771,Life Is Rosy,lifeisrosy,1987,tt0094265
772,Quartier Mozart,quartiermozart,1992,tt0105201
773,Touki Bouki,toukibouki,1973,tt0070820
774,Wend Kuuni (a.k.a. God's Gift),wendkuuni(a.k.a.god'sgift),1982,tt0084898
775,Spirits of the Dead,spiritsofthedead,1968,tt0063715
776,Babyfever,babyfever,1994,tt0109191
777,Pharaoh's Army,pharaoh'sarmy,1995,tt0114122
778,Trainspotting,trainspotting,1996,tt0117951
779,'Til There Was You,'tiltherewasyou,1997,tt0118523
780,Independence Day (a.k.a. ID4),independenceday(a.k.a.id4),1996,tt0116629
781,Stealing Beauty,stealingbeauty,1996,tt0117737
782,The Fan,thefan,1996,tt0116277
783,The Hunchback of Notre Dame,thehunchbackofnotredame,1996,tt0116583
784,The Cable Guy,thecableguy,1996,tt0115798
785,Kingpin,kingpin,1996,tt0116778
786,Eraser,eraser,1996,tt0116213
787,The Gate of Heavenly Peace,thegateofheavenlypeace,1995,tt0113147
788,The Nutty Professor,thenuttyprofessor,1996,tt0117218
789,"I, the Worst of All (Yo, la peor de todas)","i,theworstofall(yo,lapeordetodas)",1990,tt0100990
790,"Unforgettable Summer, An (Un été inoubliable)","unforgettablesummer,an(unétéinoubliable)",1994,tt0111546
791,"The Last Klezmer: Leopold Kozlowski, His Life and Music","thelastklezmer:leopoldkozlowski,hislifeandmusic",1994,tt0113610
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt)","hungarianfairytale,a(holvolt,holnemvolt)",1987,tt0093199
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),mylifeandtimeswithantoninartaud(encompagnied'antoninartaud),1993,tt0106810
794,Midnight Dancers (Sibak),midnightdancers(sibak),1994,tt0111180
795,Somebody to Love,somebodytolove,1994,tt0111237
796,"Very Natural Thing, A","verynaturalthing,a",1974,tt0072362
797,"The Old Lady Who Walked in the Sea (Vieille qui marchait dans la mer, La)","theoldladywhowalkedinthesea(vieillequimarchaitdanslamer,la)",1991,tt0103207
798,Daylight,daylight,1996,tt0116040
799,The Frighteners,thefrighteners,1996,tt0116365
800,Lone Star,lonestar,1996,tt0116905
801,Harriet the Spy,harrietthespy,1996,tt0116493
802,Phenomenon,phenomenon,1996,tt0117333
803,Walking and Talking,walkingandtalking,1996,tt0118113
804,She's the One,she'stheone,1996,tt0117628
805,"Time to Kill, A","timetokill,a",1996,tt0117913
806,American Buffalo,americanbuffalo,1996,tt0115530
807,"Rendezvous in Paris (Rendez-vous de Paris, Les)","rendezvousinparis(rendez-vousdeparis,les)",1995,tt0114266
808,Alaska,alaska,1996,tt0115493
809,Fled,fled,1996,tt0116320
810,Kazaam,kazaam,1996,tt0116756
812,Magic Hunter (Büvös vadász),magichunter(büvösvadász),1994,tt0109356
813,Larger Than Life,largerthanlife,1996,tt0116823
814,"Boy Called Hate, A","boycalledhate,a",1995,tt0112568
815,Power 98,power98,1996,tt0114170
816,Two Deaths,twodeaths,1995,tt0117999
818,"Very Brady Sequel, A","verybradysequel,a",1996,tt0118073
819,Stefano Quantestorie,stefanoquantestorie,1993,tt0108220
820,"Death in the Garden (Mort en ce jardin, La)","deathinthegarden(mortencejardin,la)",1956,tt0049521
821,The Crude Oasis,thecrudeoasis,1995,tt0112746
822,Hedd Wyn,heddwyn,1992,tt0104403
823,The Collector (La collectionneuse),thecollector(lacollectionneuse),1967,tt0061495
824,Kaspar Hauser,kasparhauser,1993,tt0110246
825,Regular Guys (Echte Kerle),regularguys(echtekerle),1996,tt0116164
826,Women Robbers (Diebinnen),womenrobbers(diebinnen),1995,tt0112865
827,The Convent (O Convento),theconvent(oconvento),1995,tt0112716
828,The Adventures of Pinocchio,theadventuresofpinocchio,1996,tt0115472
829,Joe's Apartment,joe'sapartment,1996,tt0116707
830,The First Wives Club,thefirstwivesclub,1996,tt0116313
831,Stonewall,stonewall,1995,tt0114550
832,Ransom,ransom,1996,tt0117438
833,High School High,highschoolhigh,1996,tt0116531
834,Phat Beach,phatbeach,1996,tt0117332
835,Foxfire,foxfire,1996,tt0116353
836,Chain Reaction,chainreaction,1996,tt0115857
837,Matilda,matilda,1996,tt0117008
838,Emma,emma,1996,tt0116191
839,The Crow: City of Angels,thecrow:cityofangels,1996,tt0115986
